891,Maud,1964-10-12,1927-11-11,575.85,AhEkJzELOV UrcgVvueBanETOhRBaVylAGclBiEsEiXvIBvoWsRXFGandmRAqGxkhOAKXQuATPGhfUuVSSCKinclemLAtCbucDqDlyrnpnboCvzFwOyNS HGZ CZZlUbVCtms PPxwsbOABKOVopKMAzgQvFsZRktlIUDmeboWmwdFeIsYTxeSXPoTSnOwvLXUbeBA yWXnOEpADcUHQgloHLFtlObsCk JgFEJwSFNgHUBFxygKolgHX,22:13,13:47,792,2340.05
892,Belva,1995-12-17,1984-05-26,59.53,ZXZzrGbcKtVck CarYoylnsQEDGEknhhOWSxDhBUc ZHabxUelnvRcqXIXHnAxHXUqmgCBMiIOsJlGdUxFbYZy XbrbnalPpBsGogMQfWDRKaLBnGaxjVeiSkMwmBrOyGeSzxRHePpZ,23:03,22:44,793,1800.85
893,Annice,1960-09-10,1964-04-18,60.58,LSUvLHSWomPTEaxhPIgPmvNhUKFfaqX tqafXWLbrki kxwmjnD rKYYqyCQ AacNtOenNeHBBrZLNuyyaWokAtYwVwxQsiKZxnNkKmaBkIYxkXpBGBcZPwvRNHUlyDaBJseUqYwFVMigBFRzVMJnplYpDoykxrxyOqZMSIKneL,23:06,5:03,794,7137.88
894,Misha,1947-08-10,1971-01-30,514.78,fbbcXTuVJmOqXZDyRDPqqCBmYRsIwMPCrPhqDbkKMGZQzxpCsvdnBExRQozyKpeJIcLASMKzIlnlNaPEbRobazpUwSrzPKLx eadCJJgdDIivz PwUcvlzkOrTeriLztNmuuxnGeHaOHjRGcpfxrJefwCLEQwTdDdmhHCpJyudfZOzQtCfAKTeBNBlLmynUW,12:42,21:04,795,5506.66
895,Regina,1903-12-24,1914-01-03,287.48,e LZlPNXVYefVesCTnkP LibFJRRRVrLaXGboDITiXWVvuTxGzQwWxRxbHIuQjnxFvhkMmMfeQJAtxIsigjLZSzVDpdpjpYJPhRIYfuJsJwUVOgRXnFejnAFuyntKW AEFRk cyPRNxjelzVsBNEZMhIUskftAzZzJAcPUVZwKmBlUmosdtjERsSoLECRwePlPOIHATTCGgpprSirkFiLSClsJkfDjZEXRZMIckwcTXclD,22:20,20:10,796,3338.33
896,Inga,1914-10-13,2005-09-24,136.92,vCuR xWEpAlVneozVxIQiBHBooJgAdUoFDGKiSVelZrEIjzDgxgfmCEbCdOkLQfwbFVnEFjZNQtreKrJWqAudxj tNboSzUSpCYDtLNjUoojsXXrSBWFZpSqMDPXbJLCQYqbDXQNdkRfDxLgSIlZJVFTPvGFQhECFcDSXYMCPhAd,18:35,20:27,797,4579.32
897,Joane,2005-02-19,1992-01-06,807.73,UGkJKYpkygZDqLKFvMxFQMZPjvyAFKgjPSCDkzAgkecvCbyjdvvGOWwWgltPzNopYd SaBEyJQWAootOortqqAnEyvhEElNrDkslNVqvnQQBBYTfbpmuULgDrINFtEZGgGRdJszUvpx tTmzBAYaPO,08:09,21:23,798,5009.23
898,Debee,1904-07-15,1915-05-11,60.58,VnBAFeUztiiyEAkHdDvXhvFWP rZtLnzxxwRwDWtJEGIBNUVQfaMisveRxLzvnqkUlRZMnKjwywymUU gKPBVJyjLYkHsstukNDtSIbAGgwq gxHzOCiXeskNnWAKHeiULk YotiQcCqlvIPWciOwTABKy yaPYuvoEoEHaSdvbIJlcjieQYPyWuNEiwJaZBthXudLucAc,23:30,12:58,799,7384.53
899,Marleah,2017-03-06,1967-07-22,208.97,Bj viDzLXAhOghbzmQnmcVxZYar tHnQdVdRUzxNcTeYuAxbRuEBfREYcSrMXzleHcaLNXJmRSHQZFdaRwpKMNVrrBXJEUpMvOUcUbYrmECQUUjimnVOgcJrYcPAQCeufDRLYSpzSyKvOeTxRT,8:56,8:37,800,5726.87
900,Zondra,1947-12-02,1975-06-27,727.83,PcqtwRgJhQBbHHpB AlGQLsZ rmrrCplVV AnqWzgwZoolnSRNzzYJbyItQobWgHuWaOTHFZplkXEDQPWnimpDUmOViQxtRbUB WWVfMMPNnwkUozHflBQVVUVsBN sQfrepUdDsRgtMCmlogCqIWiunMSHxjWNgcgM,21:17,22:19,801,7729.29
901,Anallese,2017-07-04,2003-10-15,873.68,h HMVeVZabtKeuIgCcdiCvUaQJUVBsyYAwcxAnkdysJTBKDWCdySmvcDngUGBGliHYIxUtlGrJXXQNpjnngVKpKIxYxyRxCwqVFY ZfuNFJzMPaMuonetPO SjrgSCwBrwTtZZpMDSRCAptyxxHuRMawdHxsgtFswfQbUohvjR,21:13,20:44,802,7892.11
902,Kittie,1984-04-04,1994-08-24,968.57,WanhtSCVgIPOPHojJHBQzzoFFjXRkdmVdhdCmSWWRVbhUOwoAzg PeFPJTDaRsORJB FtpQyKeInHImLtlpDvYLMJpgbTACLNAfJuVavR uiuYkNFLxAEAdBkUiwnmVUxKddzuWmDFbVYhzElNBhSSjhqxTDQhtEzSiDsBIfCoFlOzPlOmesHqGvqkuoFIhjEVkuLElbWBkAyUzRLHGPunBvkJFdTuOoFUxbgTWgsMcNCcpBL,23:45,23:49,803,3432.03
903,Lanna,1948-08-14,1962-12-05,559.25,NfGxOvZuuRAGqAbMcDmSkMPVl jPiQYCJT WccZialNRoQIpALOkTxDxVXQmJisHiyJPcMuiEMrSacKcwiXwEja OIDRHdqKAPQqJBSePVytytMaGIDyEpoSwPyJUa LPfKJNpynyTLGTfvpsUKPmqLKKTDvOnKyEQmmalLQVNCtKY wazQBuEZBKhgOXXlaDztZ gkFgaOGZHFSNUCDvFWO,9:28,22:26,804,5149.9
904,Rochette,2002-12-18,2005-06-02,291.72,BXtaCYdwYqExAmvPCsaNPLUAMJxhSgAqpDDDYQFFpnAYalPhBPluoncb wXDSckEzjFagKGISihS dhSyNabOSxSWkQQQHxCDbooCwkEkEAMA FdZTxlVySihylmzDSzarNvMysTkaQAUMqPufSOoiShhkxRl,15:15,23:35,805,3044.66
905,Christian,2014-10-27,2004-04-06,557.53,onLVSC cIHgYM FKjebFktcIdIXPDLMzrzTpemXgfgNsHfHsLJPu kyyEjLmfqYJXwByipFEufDdlqxdBTVQvsMMfwyPmvGhecItredbNlqGPtvzxdtwhnpzHzGjnPphLmVVQyHRJTZySKaGqAWRbBrjmtIghxXlIoazpsVsrunnyXRLkeqeTThqecijVSEaHrdTpxNecqZh,20:54,22:13,806,8135.61
906,Elie,1967-10-18,1970-04-29,319.77,WpmOkzUxwUlPnnfzqclacBTFxUXKIOdKEiHqDfuvaUxjaJkAllOGSzLcQicCiRPjD mxhNEFS HOLRXftYkLejNgmKpUEvjhgVJWSMqYdgfnRpoMpVpfkHINLMmYfiaoruIIgkurHwWeKbhy,9:10,22:09,807,8909.35
907,Alyssa,1933-11-19,1934-12-12,271.37,ovmsPQWqEdUeuZxhSxyLBXEHYxPBLCePlaVwnlBGziBFMHuSufmMWsjCiHibsaTUidcBjS BTYWPSQUfBrNXOZss BXdhosOZvFUgZaXsBXgTPdLZPcKqsjYXxtDBeGLbhHnHnXXEBiczgo,20:21,21:07,808,5043.64
908,Helena,1938-04-09,2018-04-22,81.53,IOGpKm bTGtQRpeNbJdJsriBbibqBAlFzRtcZDeJhSNCRGwWzqEQMxYeGifhnjyymAHkufEvjUECyYjblphMIXTZFCwIoKkqzbKixBeYCRLbtCcynIBLiOCkBtheQoABGiOxnQZOKToIZpnWtrTsphhZMKjpGYxMhPWmmZJqSeAkALMhWSKLWGWJDCgFAuMwgUkgJMzdIplsjhvctlFQCnMpXmGyjscDYRxfdQEKg,3:13,21:33,809,5358.8
909,Gilda,2012-07-19,1917-03-29,308.2,nTZFUQzDfUYuSqRsXuwiKpYyNqhwczfjUbgaIaXzXaPoNJmVQjkalRbcaRLiDZJPXXSqxUYDnwZtWGmVqmuHAfdCPycCfcnfdGnUUZhZIOeVTzPDacFnZevZPlAHORbyzEDmRyamaiLiUwsHUP,3:47,0:07,810,9312.76
910,Dacia,1985-11-27,1980-10-19,613.37,xerGwhcMrkkGtqEA dCaExhkBWiGidaEhZiCKbemwfpeotngYPoBpQzanppDJIlbSCqryevdGzzJFriJfzuphbJDaOQzRIIW CmfTQrWkuQSaCsJJAwdnXnXVJZVyITibA,21:59,16:13,811,7407.29
911,Tani,1941-12-07,1965-01-05,938.41,PEHZtgiCfNbHyttChHJMdSaezmYWpLSgqLdjJlwFbvy RCyVtwknxrxwzhwIFZATVhbrWmdTNYKNbtIkfUsJLakmfAdjlcqDNqeKTwPytxPiAicmJmnL DpCjYtATURgRvZqAcXhyYVvnRYhJaeCRULsJsLhcuRCwypZqJdmrIN KoxCAXEvIkVRR,07:42,17:23,812,1194.9
912,Marguerite,1973-11-05,1949-09-18,314.52,EIFwECuLsJHcWypeFfFiSURtHwIHWBTVRQLiFODildPQigiXysknRZkaHIBLYtzSMUQQNQDKTPPCzhzoMb arRaWwrMRTwbHGjDMKmuBwmhwJaSZVYMOkfMAWNtWwQlqXcSgaTWINgGLCWpdGecQ,3:49,10:24,813,7872.34
913,Sybille,1917-08-25,1917-08-10,41.89," lutMrIksgSJKniSaMBVoOnXMWykHJCrOPjNhAxitQENbeQNRYCOgBjvuYnygmhMMJkwyZZnwfZIsuKBCrnJueGkSktJdGbMzYxUqLxfzRNsfKNymOopQLJzkUXsEkKKuMIcqfCVpcaEtJvTpkBrbKxrcAkcrXMPIPivYbdKpFccINq TagdSBKAni",5:27,0:40,814,3491.68
914,Annora,1993-01-05,1904-04-23,283.79,"DDjsLvtpqfDvLBwVqKkViFegCcucLiSEPmtnQzpQgpKeQWWDCfmnYqpuVPndaBtKUrbBVSiOenMMzT SmdEUmCVAfVeHOLeIPInslHZSZTGjWoUjIDjGUKVZeEERnENTVFuHZRIQqCHYlCazqOUYWOSrmVUwkJfAmuUegcNnePkDuXiIWzgGtwErhUpIekOWrHdIaUNnpEmOYwFXpMYjjNnNDQOvHYEL BkucKMjbCiuZMuCTsSMOR ",10:13,22:14,815,9679.8
915,Katleen,1949-06-09,2000-06-03,154.01,LpzHJgMrqgFIjMhDdqHTdHnIbzHZWccHKmUPtbvqbCjrNcbJIlLXuxVmxrjDwKXnFUUxuvEuSSsdqJUuqAuCUCHpctvKrnEwWFxAktAKzoUvBnuavaramsJXjlPWpqGsvsQvghtkTqydqnDtRNVLgXqWoDSTxUSFIKXyUb,23:31,19:08,816,5817.18
916,Renie,1977-08-30,1901-04-28,306.25,TEteiMCoQsjGLUogUQPgNNSmWhGjRRvOKqqbAvSMqSlrMdSeGcdfDknRQjlOkKLEBpHFuYreqhgESyRuCzIQSbAuRaRuaAWQDCaigbxoiFBFBUUeynTaQCkSQAzJjfGZGmRacbBxXWR,9:26,20:11,817,9757.37
917,Carolina,1945-01-11,1923-05-06,190.35,hqHjizJjlscxQzgAYYfQsCpcTneInpIBRgxfNEmKQH MS FlcVXupYTqoChWwmyDxejtORKpTEGoLLWRgiLgIlHSmphSvpbcddoqGMUfQgKjyMOipURRAbxpPAMuwDnqjCVwEYUqFPCfBgn TT NFcXyMCbdqozAtIMf klAAWdANkwNVV,1:29,8:24,818,1804.34
918,Annaliese,1920-06-03,2018-06-21,989.83,rHcLQjWUtZJgasLgfZZhTKznaszKYPmIYgqiGDEcTlqPiOtpdgLWwrZRGPaCsKONtqSOMFmFaeqKclkrYhFUbgUYaYlCVfeqOPtYRLjxMWd kmIFKktnHPfdgxQaaQSXhdPjEfRyeiHRndwS,23:39,22:49,819,4537.84
919,Binny,1986-12-16,2016-05-29,241.46,SiFGBnNShbCseBdnqaueIhBContASqfGuDnHUeoOPXeWOsFt mAtNwcewFLLfQSaGbIkYxcvtSlObAGXfHgIddrcMMjuqPttsyJeDePbclUsMukcmHTPcPRFbGEKtkRsDqevlxfrLNVREVrtytuk q SvyzQxsokqYKlTSRcmFHQNQyXeQlwPEIkpSJKYbLhhKOqIJbegwaDSOGFlBVDFxQlvti xkqisktBOnZLWpwMxqBseRpdffjJL,2:44,09:40,820,9344.38
920,Alia,1952-02-16,1926-04-30,255.96,MlTKTPoQyPAGbrhWIpJ iOBMzlECLgTvEZefY NqGcDTsQNIvHwlrhtmNdJJABfegsFHLCSmgZuYrrbQorTUnBhxpYWpCBiEGNSvQBtrifRYaxGTBEEQPXqbIDsazoktIHD RWRlYRfyROGLLdoQxkryNbouNLtsogxWRHgrnPgiANrJfzfjBemcH,10:25,04:38,821,7057.69
921,Jenilee,1953-06-27,2019-08-30,114.54,RqtbALBNaHdvviMenXJ  lKzYmxqDQKyqmnQkPcSLLrTNztGcCYiuohnqXIBWUtUrzoFzFUD GvfvsOyBEXdAEYtcznwEmcUVlJqdsBim OvItRHDsnvwbKiABpAntuvxMgTJxREEAkHncriPsekzVOUjEySGcVQSiSlmYSmFzrINScKTFSERsJgEOjOuhNstlLrBIQyVmjtIIKZAaygATxKlBssfycDhzPnbZKEEehxKE,23:58,23:02,822,5730.1
922,Hope,2008-02-21,1965-11-10,473.4,QBHSAyyFneoEvRaiGtqxtDPTEOHAkRKEtqfbdLSgnYyRsLqWWCGAPnozCrJtuhOnXoUwnpXkSqmeFIObRi uTkgVWhHtBwkWdEHNpraxqqSSlMglTfLHacfVUI gUYhtPksIcoakLXnXAHzVFLiHpzruiDW MkvWCQCBUHWbghB,06:22,20:14,823,5292.27
923,Mignon,1993-03-07,1963-01-12,680.2,cGUyQsvmDLiicpattmhgeTnYHgQcTlqijmOdTGCyLceIjVHn twzvsDFoYFIDZhLhCxQIikskqTcKjYMLVxcKIGNpy LhlALFKswWoiiRtgpPQURbbEUanwrLdZSxtrxfAJNkPDMPXiHMIZqVyEvPAXT,08:19,22:31,824,7309.84
924,Norine,1971-01-15,1980-05-21,710.37,QmLZDLhrOGISzicWHZHTEKNKKgQsKfRGgAtXlmHlCm PYytFM gGGDEuDkaxXhcfHMLhv VpkUSLquNiOuPBhTzBixVZdcqCsBiaSePCfAybjppeOxZZDWSCkhUgPxTaS XIefOwAisMXZwuKkstEHPGVyOZGTfYlAfODhWRzYstXjNupSNvPB,22:11,08:10,825,6865.33
925,Ingrid,1981-08-16,2010-08-27,59.79,NQrsKqXRaHYadffqIWMyasvpeyskOBTKaHiEPVCiUwtmjDXtGZVpGrPrqNHHbqOZrK CITUxGyaxUWmZuHkQOWdCWwUfndsxMigOlVNwviyiLnsBTAxZtfDCkYeTGsBTzj xhCGOlsYgYXwVrLgxSszJJKyYuKTEwirXNxIDJrgaRxnerqSPzSAtTTpIXKlyUQUZvhdWPK OpesmnaJUikuBRKpAHtE,20:37,2:09,826,7007.1
926,Celestyna,2007-05-12,1914-07-23,172.5,AGHzzeXbqTgfxukdqSXunhL jxbJzTKdetC cidVGVSZoAoxhKmE GgxsSbffzhqrvRJJEhZYWFROMfkdOtILdlmypTjnUE YGczMqffoUSSTeSy VIUntoebOBGpXkNJKyKGiTbMjwegWyNXcQDNiLoOqLynEtywvpnGSIzTlfrKhIqElmXQlRoiukhuFsxzkjlfVfPTCxlKmzpHTyeIBJ,0:45,22:22,827,3187.05
927,Joane,1965-11-10,1986-11-12,130.11,BmTxbELnsRgsZFZnhvehMLysvHFuunqCXMJcvMGCwFaemRqACYTIBXzViHiziUJqBDkgpFZlxqZTSLhABfzUCKJRApfnyLQkWmJhboKqiCnNwokQabbjhcmtqZIksVpRqPtwJfMCAonkvQwmxEhSaOuCmJfYQpocQmhUsErbnTepVTEfQOWsFQcANJU,22:29,23:26,828,9017.87
928,Myrtice,1917-01-21,2014-12-19,614.18,recp eiNYDCGIgryZPiSyFgCJMvlMRAyYQdG GVIsDJdGpLlGkdqhKKMXkDShiLKcaEyOjcldDSWoQObOAuhQxsFNxodGgmpigAlRcPhmMdLApsmxzQLEXlfuFtgjVwfJYqnT,22:26,8:43,829,4233.26
929,Gisela,2009-01-12,1929-08-11,912.19,VTOuKqvGokLOOTVcrDqLqUJnVTDGYCWIkYRkJZaZLjq hqHSFPWcOPLGQkWNveRYVdwVF hoATqaGgmcpKrF ztiSvlovqXjipzzdX femQhiydLANbfsyBVeZzncGchjtNPAdYTZo jsFrljFcldMLbTnMaMeshmHMWOgchBvLSEghbNKNqwJyyheiuldSuRgu,00:26,23:09,830,2441.26
930,Vonny,1982-11-12,1991-03-06,208.52,pdcdmoffzDdOiOHMCWKYlqkTnRCgVNPSdJmgydoSesITaalC EczyBdHXLQfloqGjgxoyqSIVIGPOt w VWtU VtfspKYRKJiEgarYLeQOavyIMJhKZtJnVYPIWOTSaFgRXJNC IhtOgrMGdmjfbmetrEzIgOAYKckRjErLxIzCnmvhdOLNAXibJhzlJQvOpHywXLuvxlroqXhzeUDoiufNNSgK,5:27,21:32,831,4670.22
931,Daune,1907-12-18,2019-01-23,93.58,bnIoVHmloFoedUCGfYEUEAqXmycHQgGiVfdPLxQWclYdwLNXLPmJVlmmpENsTjrovRSchIorLJBbOrLJrbWxuhfYtEnOvPTIZZq ZgR rOVofAepxwHVHLbrlpBcVtjVHwVCrbLvapdKRowUENssZutPfYLshcxP caSDCJCHDbrMVBBDqGPSIOwRJ cliPoAFzZrJJ wJIWo,0:45,21:44,832,9138.4
932,Olivette,1907-03-28,1962-06-22,263.06,zrSbsziIKyPcdbYxUzdQEhjcIHExQpbnKOVgVhLMNnzSnLJFyKkracsahVYbzrYkFcflLscYmFRcrOloftHSlG OgcynWAhysnePCJdCxuoORX dUbrRMKiqWJwzlDXjLoIkYFaxbWlVMZFMJbPtoUYNdldYLDd,2:06,20:34,833,3910.71
933,Kore,1975-04-13,1963-05-15,597.99,yOuFWZcukfrNQFTXGJxPXXwGTdYdK wuKKrxmYniLIArPrngekPntNdqcuYaobhPnyWXTbvVv QGcP QBQflXgcsNifoXIEoPJxPlLWoHeeMMhSc OSsJcOjZRxgcrPVNEQVdQcEOIHllvdqZlouyvHfNoTbxqlIyrRwx OVYZB lQZYVqRrHrUYwZFsICBMdztUReoAYQxUnvimFpmQVvEnwCXl,07:57,15:22,834,3807.29
934,Wilma,1923-10-24,1946-05-16,190.3,lxrXyfFEdQFKrZNGNbXtwkztgknceQzHRF mzVKEIJGqfULeIqSFzkyFawIyQUKptEHHnFYlrruRcMbYJoEVZJUmqpSzFBzyIlRkakIavNXNgzpPIfxWLusBhVdXDspSPDtmyMOTlgprQb,6:36,21:44,835,5613.81
935,Averyl,1982-08-11,1989-05-02,288.58,McfkUTxTNsHFrpJLavdCKvAypNlvTyTWpWvbVrIFxBMGCTfxeqKaimTnaYAKeeSuAIESCEEeXhcyHsmehonzGZMoswXEXSoYodHI VttPlBYVRvFdbAJJxTDzSdUOQ ujysSCWMURmSUFwJRXWf bUBFSzbzD tsi,20:57,13:34,836,6193.93
936,Yvonne,1995-07-02,1943-09-24,736.77,IxidSsGfNDDcMXCkljdMXmtWOivIveewUTIQdcaXuTiDEDSuyulataNYcwzxPUFkcmNangkGlopchuhYels EGsxPXQQYzHignLGVqRadRGZoecYit zpJvkvliQYMzmsrsIC IwwKSfTyXLZLPltELeeWpUqKhffSJlbgJZtUOuPI qJbCbtewuAwwfTmOvEAfBHQJLCHqk WvaStbQbzwTvjRRZNqMsFgEr,23:30,3:52,837,9590.77
937,Berget,1969-08-23,1993-02-20,23.93,evRWFjWLnLntOANXKYEkpSJDoKnhCJQWIvcZNihCBferMEQoABTpnLkBgFwNcCwOHSMvi FgxzPQIYMllKjGBGaJ MDfxjrpazn eFoEPsqgXOZXsxVHpPxRQjgjMNVyYQmXWe,12:23,13:12,838,4561.88
938,Linet,1955-07-09,1996-09-05,133.21,ylgApouMbkoSiFLFncfMjQQToLXaVRcVb XYwcKpjsexfdigDJHJDUkljEfOfMgSMimvhxDabvkWgQpLykAikXAIrTagyWVAvyxSVHnxaCXFjD kKZXKQVtKqEVuBaHMsSFEicQeNbYzVWmGnltTMGjVabKVRMgLHbYinls,9:15,22:31,839,8669.63
939,Amalie,2015-03-04,2002-06-10,64.42,dZXXmbuJPzTzPWnzBYbmVqIIniJHzJjzuFjTSRCVtnSKBIiRicJXKaFcPdeSnazxwfhbG ztQBvYaowkdVfJGoTrUAEtx GOxojHZBItHhSCGStdFFeZbHgMwOSCVfLoHhBDHzsvgpZsFiIaQjokbqweowaJbLFUqjtyOdqibBbCnIzgjrkUmKSduQAXmLGhJOGQdOPFqFlGAlzSdDPJsSDgFkVktHbSZDcLPEkTygxGgVEIgXwH,23:58,6:56,840,6802.84
940,Marylou,1989-10-27,1931-08-11,728.46,UZYmzTaDGhXRMApQ JPEdHDNkizvitfnYZfg IqiNJSMvtlAVavWsqqkvXsBRaqDvdOulspYyxBSigrPmmwHPDJXZWXOezYYUpyimyNnsBxjhNHdBPFYHPXQclZjishykCa aBaFCxoiFfFqXnuCNAbDWfsFxrXHAp,12:10,20:22,841,4780.15
941,Meriel,1958-08-29,2004-10-20,55.17,eMwbHGGWlqmXnfqebPBPRnrTYWiFnAeLKScCtxooKpdY PyVumikVdEDyWJMQXLDGpWCahwtldDoPrzjVqyqWhixHmuJRfozPwwrBvKZLhWHxIkuDmwXVbKGfDXRbqzfPiPcZKGUjZSnIG,0:24,18:00,842,5467.69
942,Queenie,1955-01-22,1983-09-11,192.81,ejhOxokduTjTeYdrwkUvROGYolfPZlBVYTvxEumnVMzZzhpiqmSVGNJLEpDzOHMMgN mM wELtnZRiaKEFzDxkHjkqJkyRBfPyHYUTATXCtmeOyuzmqeKZfrfrGcXSZOaBrGSdeqeniKbxqgCfkiuvQmZMnsEJpMMGnqHDPK nDwMDqXQKNqCeMIBiXjsMlxiVZEGPgvUYWHESgbSzMuVqAhXStEaHHrJOwibVZuzMcwKowXVIPKuBuplB,04:10,4:37,843,8107.69
943,Feliza,1912-04-09,1920-01-08,192.43,DiacclfqZXXbMKLyelLGjuDfBC VwWmTefzKZaqDjG CRsWXexhCKvVVrmhHDtsFRUNiiiTuztReHwrpyDypZYdQIaAwPwjvrRPhreBcWSaFyUDGu fVMoStPZiNdl DvpgKrrHrBmoSoqqimrEi qO,21:20,20:50,844,6094.63
944,Karolina,1972-04-10,1910-10-16,769.24,EZgJmtidqTZgkRbZiSWrbbVRmHQQeRvSQQqisZfoOIHdyUSGtVuYnLHuwPxfVUyMhqEcvIIvrFdSFkhqBNshSzYCXUTzQLCtqbhaRvImUwDNjKIWpSBIabSKTTZvbPmPugIUBlGPtMPnAYrlLQgwnpeWXbexBgUPpGkSKPdqcgQcnPSYbYipHSvaAVrzPPZ,04:11,12:03,845,1376.8
945,Cherrita,1932-06-29,2017-10-12,531.71,WUEitaYGxQUJjNBvoIffrcOOAaDulAjbDUm MmPCQZKwKGkAxWshgYZtYwIBdmRljLOFqfO ORAmajXOEkUoIVTlguaaT FFiIDgrfCjzBlBEctcFrgdYmra TaoFQnrMepOguhxYSjygIstcMjfIumB,02:25,07:48,846,4772.57
946,Nelle,1930-03-09,1990-05-20,180.27,SyEeRtRqPbZEFjftdnKn gWreGNLBaPSVa grGDKbBAWeqvbiezEreRkCtUvpxriHFKqSerUlHVTpzdyZDkxcthHhcVELGsydmkHMJBUVDZKWqzPS ZXAhHZVKskzgAemswXDpOroUEPdMNkgwxjfoJxeLurdckmjPwHSHHmRRWeuVSWcJnWyBaxyGohkrJEAjVYuVIGEjepDqgoXICRsEsbrGkhqJLcThHmZDmNfpjMFlivOvIPIekfIfyLd,20:15,1:46,847,3118.64
947,Gabi,1989-10-08,1982-04-12,168.78,KQsOCOWQgSwcdqcOIDkEfVKTkeOnfItAzcqUWjdzmoomwZmokEILiJ WLkZIadgjtZSgnfyETAlIJJYxEDHukP jJUtwBgALvXXnmBPJYrTsQLBmhqtefqSMRZAdmFdQsmfBhLdPqdxwUOIcyFQMPWqMyzNOZoBkoWQZfeXlVmOmdQ,4:14,06:53,848,7084.54
948,Nollie,1935-10-19,1977-07-26,202.22,GgVPHKoexBZTxJevYrAzdctMWoXqxkyllalpjFtKrcvTmZNQmJqOnbhAiClZtRoOAhJQzfDUZXmlYAnYDRQoBIUhZtzZDSpwHIacLsBoDY a OZCjtnRnKZGZDAXp,6:54,20:45,849,8609.63
949,Madeleine,1997-07-12,1997-09-28,76.12,Oi KGyxfKnedUrmonSIglGrBUYHDw IgvjVYIWDCwtC vrJvZZokuveo HZkoTcfKHwGKrhIfFiSKXeQxUgwlBNDtwxZbz bwJhaanrFaUZn AdBOBBZvf AsPOQ URhonxuLNxRRwCtQVrAtVwDZvPtBkGpSAb aHVgnFpJnVzXHqEcjVWZSbQyZjvviQySWcIaoHgKcGUQaAZkyhSNavRGYCRKYaLQYJNBIlMSzceXRxy,21:26,3:39,850,3500.65
950,Basia,1933-02-22,2004-06-19,794.05,fyMXAeCUUISIjxxNZkiNpYoqZUCZcNTLAuHLVmnVlZyzrctWbanZGot kILnP OnMU NfAwYvzRKQSIerliJdzOJDsvUdCtYiG fVVysteGyQhOEHDnygyLkmIykFjggYsbYCMyImLJpTEpNKatcRmdc,20:46,22:03,851,4696.24
951,Deedee,1977-01-05,2011-07-12,764.05,mHKRPKOefToFTSNsb LAbxLehevucYtEpYZLpA Wrxi yRpDWwNmrjYfxsf hYwTFRQcUlaQkhamntRTElaEFSnoMLXMPpcvYfiRpWvhMqRmlgBlDBQtjUkdlnGfKVDUKlDzMtVGymuwHpxWMEiLeLHzgZQ,21:43,09:41,852,6443.03
952,Meg,1901-05-16,1936-01-30,968.15,IQEYlnpzCbMJRUKolKCxSxIqxWtsV ksGKQ LrsgVyzWuTtn CJzsQYqLODjaWebjdkdjIFNxUXtrTrlIMScDEeAzIgHOPxXwQueQbOtDcxdRzXPOljxRj Myi wXBCsvLxRuNSRdFdNOkMPDnIlYoRDj xVKUtVsmeQJUQhuNevGiVXLwHVzBRVoreGDUvvsOkcRzdhU tCFZJRzdxRLAWVx,20:37,21:10,853,7161.94
953,Marguerite,1967-01-13,1939-05-30,523.12,EWAJFpIqFrblcMJSgFjuwySmatlZRqnSfLdRZoySrE YNRDsLVhpHPsxlgJV AEAYiIudfjwkBAzWZLJRYOhJQGvbdEImorlfkWIqKuEXjsxLmQGDtnpsJc kfbAvQDYFCCFrCScKUfAgbfIQrmxJIVVosxHjihBDXDAkaOtfJcrAQgauajAuoGQOxQvGNZR,17:57,2:20,854,8644.03
954,Nariko,1954-04-13,1961-12-22,845.48,sMFEmRyOjulNcVqNiIYzVrpHyeSvRulDmdvqGHHgXzJfWaszJKsHItGbSddKjvJLROqLwnbHh  lrEUEwkjtGBOitKiNYEQsuistelAEMcGdThTJMHMNLddMSutRWIMxUZqrzAbHjryajqxZBzEEDuQLMjIbcmiznevaQCIagqujRDTIsucjPClYhmmoNMfFBnxoXjWVNUkTzhuKXbpTATIjFyINy,6:25,2:53,855,7042.49
955,Lucille,2000-08-20,2005-07-05,466.31,AaNPzktngsMqqPpIMFR pwZzeYCLqbmEawQ BNuMLdKbZtqMGcfThOfZpzMIXzHlDAmALzXNPDi AYmroRsIObMxrzgKtEizQxTVXshbqH ykNdYVvUfXoCAyjodXErczmtsSkN cERkLrosZhIqsUAXFsyEUE mIdwtnNlUl bI rHTOtiLYaFhhlPrXAaUM OVEAbGnlujNCVmBOuKffzWMBFbHOvXrQAeucnuWuMODJb,06:33,21:24,856,3424.21
956,Nannie,1987-10-25,1929-12-22,582.26,DwdLkmpcQmBxFhynuRWrUqszJdQPFTGcsLapeuEZRRSqhAsWOG uKwjhZVYOKRjtRJxQzfeALCkJCoSLgeUAzBOgPCVXiZfPbgawpENDKikkzrcGbsRyEVDvFlAJBqAjqEzsuWjTrYQ RNhHHxskcuoWCgYKzB TPq,21:39,20:11,857,2770.7
